,FC5,TP9,CP5,FT10,F8,AF7,TP7,POz
FC5,0.32727272727272727,0.022459893048128343,0.15401069518716579,0.028877005347593583,0.014973262032085561,0.20855614973262032,0.023529411764705882,0.22032085561497325
TP9,0.022549019607843137,0.26862745098039215,0.00784313725490196,0.23333333333333334,0.2196078431372549,0.00784313725490196,0.23823529411764705,0.00196078431372549
CP5,0.14814814814814814,0.005291005291005291,0.38412698412698415,0.02433862433862434,0.04973544973544974,0.17566137566137566,0.009523809523809525,0.20317460317460317
FT10,0.02519548218940052,0.19808861859252824,0.026064291920069503,0.3327541268462207,0.22849695916594265,0.007819287576020852,0.1737619461337967,0.007819287576020852
F8,0.015582034830430797,0.19615032080659944,0.04857928505957837,0.24014665444546288,0.304307974335472,0.008249312557286892,0.17873510540788268,0.008249312557286892
AF7,0.1940928270042194,0.012658227848101266,0.16350210970464135,0.010548523206751054,0.010548523206751054,0.3755274261603376,0.012658227848101266,0.22046413502109705
TP7,0.027439024390243903,0.25,0.01016260162601626,0.21646341463414634,0.20528455284552846,0.009146341463414634,0.2784552845528455,0.003048780487804878
POz,0.21644120707596254,0.0,0.19771071800208118,0.004162330905306972,0.004162330905306972,0.23829344432882413,0.0,0.3392299687825182
