,Fp1,F7,FC5,FC1,P7,FC3,C5,PO7
Fp1,0.6851851851851852,0.0,0.0,0.0,0.2037037037037037,0.0,0.1111111111111111,0.0
F7,0.0,0.4528301886792453,0.32075471698113206,0.0,0.0,0.0,0.0,0.22641509433962265
FC5,0.0,0.3191489361702128,0.6170212765957447,0.0,0.0,0.0,0.0,0.06382978723404255
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.41379310344827586,0.0,0.0,0.0,0.3793103448275862,0.0,0.20689655172413793,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.35,0.0,0.0,0.0,0.35,0.0,0.3,0.0
PO7,0.0,0.42857142857142855,0.17857142857142858,0.0,0.0,0.0,0.0,0.39285714285714285
