,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,isthmuscingulate-lh,parahippocampal-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.925,0.058333333333333334,0.0,0.0,0.0,0.0,0.016666666666666666,0.0
bankssts-rh,0.034782608695652174,0.7913043478260869,0.0,0.02608695652173913,0.11304347826086956,0.034782608695652174,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.0,0.6764705882352942,0.28431372549019607,0.0,0.0,0.0392156862745098,0.0
isthmuscingulate-lh,0.0,0.04424778761061947,0.24778761061946902,0.6017699115044248,0.07964601769911504,0.02654867256637168,0.0,0.0
parahippocampal-lh,0.0,0.12871287128712872,0.0,0.04950495049504951,0.7920792079207921,0.0297029702970297,0.0,0.0
pericalcarine-rh,0.0,0.029850746268656716,0.0,0.029850746268656716,0.014925373134328358,0.9253731343283582,0.0,0.0
rostralanteriorcingulate-rh,0.054945054945054944,0.0,0.054945054945054944,0.0,0.0,0.0,0.8571428571428571,0.03296703296703297
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.9494949494949495
