,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parsorbitalis-rh,pericalcarine-lh,superiorparietal-rh
cuneus-lh,0.47596153846153844,0.15384615384615385,0.0,0.07692307692307693,0.057692307692307696,0.04326923076923077,0.07211538461538461,0.1201923076923077
cuneus-rh,0.10699588477366255,0.5390946502057613,0.0,0.01646090534979424,0.1522633744855967,0.012345679012345678,0.06995884773662552,0.102880658436214
frontalpole-lh,0.0,0.0,0.9572649572649573,0.042735042735042736,0.0,0.0,0.0,0.0
frontalpole-rh,0.11666666666666667,0.016666666666666666,0.005555555555555556,0.6555555555555556,0.05555555555555555,0.027777777777777776,0.10555555555555556,0.016666666666666666
lateraloccipital-rh,0.07547169811320754,0.12735849056603774,0.0,0.0660377358490566,0.5707547169811321,0.0,0.08490566037735849,0.07547169811320754
parsorbitalis-rh,0.04242424242424243,0.024242424242424242,0.0,0.006060606060606061,0.0,0.703030303030303,0.18787878787878787,0.03636363636363636
pericalcarine-lh,0.07239819004524888,0.058823529411764705,0.0,0.06334841628959276,0.07239819004524888,0.15384615384615385,0.40271493212669685,0.17647058823529413
superiorparietal-rh,0.08133971291866028,0.09090909090909091,0.0,0.004784688995215311,0.06220095693779904,0.009569377990430622,0.1339712918660287,0.6172248803827751
