,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.29838709677419356,0.10483870967741936,0.1935483870967742,0.008064516129032258,0.04838709677419355,0.0,0.20161290322580644,0.14516129032258066
lateralorbitofrontal-rh,0.08666666666666667,0.2866666666666667,0.2,0.1,0.21333333333333335,0.06666666666666667,0.04666666666666667,0.0
medialorbitofrontal-rh,0.16216216216216217,0.20270270270270271,0.25,0.0472972972972973,0.14864864864864866,0.02027027027027027,0.10810810810810811,0.060810810810810814
parahippocampal-rh,0.037037037037037035,0.14814814814814814,0.10185185185185185,0.35185185185185186,0.2037037037037037,0.12037037037037036,0.037037037037037035,0.0
parsorbitalis-rh,0.07194244604316546,0.18705035971223022,0.15827338129496402,0.1223021582733813,0.2805755395683453,0.08633093525179857,0.07194244604316546,0.02158273381294964
rostralanteriorcingulate-lh,0.011627906976744186,0.16279069767441862,0.06976744186046512,0.1744186046511628,0.20930232558139536,0.36046511627906974,0.011627906976744186,0.0
rostralanteriorcingulate-rh,0.224,0.024,0.096,0.008,0.048,0.0,0.352,0.248
rostralmiddlefrontal-rh,0.1935483870967742,0.0,0.053763440860215055,0.0,0.0,0.0,0.3225806451612903,0.43010752688172044
