,frontalpole-rh,isthmuscingulate-rh,lingual-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.34328358208955223,0.0,0.0,0.208955223880597,0.0,0.208955223880597,0.23880597014925373,0.0
isthmuscingulate-rh,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
lingual-lh,0.0,0.0,0.7647058823529411,0.0,0.23529411764705882,0.0,0.0,0.0
medialorbitofrontal-rh,0.2,0.0,0.0,0.43636363636363634,0.0,0.16363636363636364,0.2,0.0
pericalcarine-lh,0.0,0.0,0.3191489361702128,0.0,0.6808510638297872,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.22413793103448276,0.0,0.0,0.15517241379310345,0.0,0.3103448275862069,0.3103448275862069,0.0
rostralanteriorcingulate-rh,0.19642857142857142,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.3392857142857143,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
