,caudalanteriorcingulate-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
caudalanteriorcingulate-lh,0.3333333333333333,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.0,0.24561403508771928,0.0,0.0
entorhinal-rh,0.06976744186046512,0.5581395348837209,0.13953488372093023,0.0,0.0,0.0,0.16279069767441862,0.06976744186046512
frontalpole-lh,0.1111111111111111,0.044444444444444446,0.4444444444444444,0.2222222222222222,0.06666666666666667,0.1111111111111111,0.0,0.0
frontalpole-rh,0.18055555555555555,0.0,0.1111111111111111,0.3333333333333333,0.1527777777777778,0.20833333333333334,0.0,0.013888888888888888
parahippocampal-rh,0.0,0.0,0.018867924528301886,0.1320754716981132,0.39622641509433965,0.1320754716981132,0.1509433962264151,0.16981132075471697
rostralanteriorcingulate-rh,0.23809523809523808,0.0,0.07936507936507936,0.20634920634920634,0.07936507936507936,0.30158730158730157,0.031746031746031744,0.06349206349206349
temporalpole-rh,0.0,0.20634920634920634,0.0,0.0,0.06349206349206349,0.0,0.42857142857142855,0.30158730158730157
transversetemporal-rh,0.0,0.15,0.0,0.0,0.08333333333333333,0.016666666666666666,0.36666666666666664,0.38333333333333336
