,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14720812182741116,0.116751269035533,0.116751269035533,0.13705583756345177,0.116751269035533,0.14213197969543148,0.116751269035533,0.1065989847715736
parstriangularis-rh,0.1452513966480447,0.1452513966480447,0.10614525139664804,0.12849162011173185,0.11173184357541899,0.1452513966480447,0.10614525139664804,0.11173184357541899
precentral-lh,0.12371134020618557,0.0979381443298969,0.13402061855670103,0.13402061855670103,0.13402061855670103,0.12886597938144329,0.13402061855670103,0.1134020618556701
precentral-rh,0.14146341463414633,0.11219512195121951,0.12195121951219512,0.13658536585365855,0.12195121951219512,0.13658536585365855,0.12195121951219512,0.1073170731707317
rostralmiddlefrontal-lh,0.12834224598930483,0.0962566844919786,0.13368983957219252,0.13368983957219252,0.13368983957219252,0.12834224598930483,0.13368983957219252,0.11229946524064172
rostralmiddlefrontal-rh,0.14953271028037382,0.11682242990654206,0.11682242990654206,0.13551401869158877,0.11682242990654206,0.14485981308411214,0.11682242990654206,0.102803738317757
superiortemporal-lh,0.1301775147928994,0.10059171597633136,0.1301775147928994,0.1301775147928994,0.1301775147928994,0.1242603550295858,0.13609467455621302,0.11834319526627218
superiortemporal-rh,0.12578616352201258,0.11320754716981132,0.12578616352201258,0.12578616352201258,0.1320754716981132,0.11949685534591195,0.1320754716981132,0.12578616352201258
