,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.16129032258064516,0.0,0.16129032258064516,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.06451612903225806
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.14634146341463414,0.0,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.17073170731707318,0.14634146341463414,0.04878048780487805
precentral-rh,0.16216216216216217,0.0,0.16216216216216217,0.16216216216216217,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.05405405405405406
rostralmiddlefrontal-lh,0.14634146341463414,0.0,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.17073170731707318,0.14634146341463414,0.04878048780487805
rostralmiddlefrontal-rh,0.16216216216216217,0.0,0.16216216216216217,0.16216216216216217,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.05405405405405406
superiortemporal-lh,0.16129032258064516,0.0,0.16129032258064516,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.06451612903225806
superiortemporal-rh,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
