,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1111111111111111,0.15555555555555556,0.06666666666666667,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.06666666666666667,0.15555555555555556
caudalmiddlefrontal-rh,0.052083333333333336,0.14583333333333334,0.125,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.125,0.15625
parsopercularis-lh,0.041666666666666664,0.1388888888888889,0.1527777777777778,0.09722222222222222,0.1388888888888889,0.1388888888888889,0.1527777777777778,0.1388888888888889
parstriangularis-rh,0.0875,0.1375,0.0875,0.15,0.1375,0.15,0.0875,0.1625
rostralmiddlefrontal-lh,0.052083333333333336,0.14583333333333334,0.125,0.10416666666666667,0.14583333333333334,0.14583333333333334,0.125,0.15625
rostralmiddlefrontal-rh,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.10784313725490197,0.14705882352941177,0.14705882352941177,0.11764705882352941,0.1568627450980392
superiortemporal-lh,0.041666666666666664,0.1388888888888889,0.1527777777777778,0.09722222222222222,0.1388888888888889,0.1388888888888889,0.1527777777777778,0.1388888888888889
superiortemporal-rh,0.0625,0.14583333333333334,0.11458333333333333,0.11458333333333333,0.14583333333333334,0.14583333333333334,0.11458333333333333,0.15625
