,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.1484375,0.1171875,0.109375,0.1015625,0.1484375,0.125,0.109375,0.140625
caudalmiddlefrontal-rh,0.10429447852760736,0.1656441717791411,0.1165644171779141,0.0736196319018405,0.12883435582822086,0.1656441717791411,0.12883435582822086,0.1165644171779141
parsopercularis-lh,0.10869565217391304,0.13768115942028986,0.15942028985507245,0.07246376811594203,0.13768115942028986,0.13043478260869565,0.13043478260869565,0.12318840579710146
parstriangularis-rh,0.15463917525773196,0.10309278350515463,0.09278350515463918,0.14432989690721648,0.14432989690721648,0.12371134020618557,0.09278350515463918,0.14432989690721648
rostralmiddlefrontal-lh,0.11515151515151516,0.13333333333333333,0.12121212121212122,0.08484848484848485,0.15151515151515152,0.13333333333333333,0.12121212121212122,0.1393939393939394
rostralmiddlefrontal-rh,0.11731843575418995,0.1452513966480447,0.10614525139664804,0.0893854748603352,0.1340782122905028,0.16201117318435754,0.11173184357541899,0.1340782122905028
superiortemporal-lh,0.09558823529411764,0.15441176470588236,0.13970588235294118,0.058823529411764705,0.125,0.1323529411764706,0.18382352941176472,0.11029411764705882
supramarginal-lh,0.12290502793296089,0.12290502793296089,0.11173184357541899,0.09497206703910614,0.15083798882681565,0.13966480446927373,0.10614525139664804,0.15083798882681565
