,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.35714285714285715,0.0,0.0,0.2714285714285714,0.014285714285714285,0.35714285714285715,0.0,0.0
O1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.3275862068965517,0.0,0.0,0.3103448275862069,0.017241379310344827,0.3448275862068966,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
CPz,0.27848101265822783,0.0,0.0,0.24050632911392406,0.06329113924050633,0.4177215189873418,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
