,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0
O1,0.27586206896551724,0.4827586206896552,0.0,0.06896551724137931,0.0,0.1724137931034483,0.0,0.0
AF7,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0
C5,0.0,0.2,0.0,0.3,0.15,0.35,0.0,0.0
POz,0.0,0.08333333333333333,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0
CPz,0.0,0.28,0.0,0.24,0.12,0.36,0.0,0.0
TP8,0.09523809523809523,0.0,0.2857142857142857,0.0,0.0,0.0,0.6190476190476191,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
