,Fp1,F7,O1,TP10,POz,CPz,TP8,AF8
Fp1,0.2707373271889401,0.04377880184331797,0.11290322580645161,0.027649769585253458,0.11866359447004608,0.097926267281106,0.09907834101382489,0.22926267281105991
F7,0.015507310589277802,0.34603455914931325,0.16171909614532565,0.15418697385910501,0.07133362871067789,0.17058041648205582,0.06380150642445724,0.016836508639787327
O1,0.05078125,0.19810267857142858,0.29464285714285715,0.11941964285714286,0.05412946428571429,0.13504464285714285,0.09151785714285714,0.056361607142857144
TP10,0.012016718913270637,0.18025078369905956,0.1044932079414838,0.3265412748171369,0.1154649947753396,0.14211076280041798,0.0794148380355277,0.03970741901776385
POz,0.04746084480303749,0.08875177978168011,0.04746084480303749,0.10488846701471286,0.3754152823920266,0.07308970099667775,0.16896060749881348,0.09397247271001424
CPz,0.03968253968253968,0.19543650793650794,0.12896825396825398,0.14384920634920634,0.07043650793650794,0.35168650793650796,0.001984126984126984,0.0679563492063492
TP8,0.04756756756756757,0.07567567567567568,0.08540540540540541,0.07675675675675675,0.20432432432432432,0.0005405405405405405,0.40054054054054056,0.10918918918918918
AF8,0.13397790055248618,0.024171270718232045,0.0718232044198895,0.05386740331491713,0.14226519337016574,0.09737569060773481,0.13397790055248618,0.3425414364640884
