,TP9,O1,AF7,C5,POz,CPz,TP8,FT8
TP9,0.29171332586786114,0.19820828667413215,0.03303471444568869,0.16517357222844345,0.0005599104143337066,0.1797312430011198,0.02127659574468085,0.1103023516237402
O1,0.2141133896260555,0.28287092882991555,0.040410132689987936,0.1586248492159228,0.032569360675512665,0.15018094089264172,0.011459589867310011,0.1097708082026538
AF7,0.0521901211556384,0.05871388630009319,0.36067101584342964,0.10997204100652376,0.21155638397017706,0.04100652376514446,0.14259086672879775,0.023299161230195712
C5,0.17962628089210367,0.15973477998794455,0.0705244122965642,0.28933092224231466,0.019891500904159132,0.17420132610006028,0.020494273658830622,0.0861965039180229
POz,0.0,0.04483925549915398,0.1844331641285956,0.027918781725888325,0.4712351945854484,0.015228426395939087,0.233502538071066,0.02284263959390863
CPz,0.21022364217252396,0.16869009584664538,0.02939297124600639,0.18849840255591055,0.012140575079872205,0.2952076677316294,0.006389776357827476,0.08945686900958466
TP8,0.026490066225165563,0.01229895931882687,0.152317880794702,0.030274361400189215,0.2686849574266793,0.011352885525070956,0.445600756859035,0.052980132450331126
FT8,0.17790262172284643,0.1647940074906367,0.028089887640449437,0.12827715355805244,0.035580524344569285,0.12265917602996254,0.0552434456928839,0.28745318352059923
