,TP9,FT10,F8,AF7,POz,CPz,TP8,AF8
TP9,0.5866666666666667,0.09333333333333334,0.12,0.0,0.0,0.2,0.0,0.0
FT10,0.056818181818181816,0.2727272727272727,0.0,0.125,0.20454545454545456,0.022727272727272728,0.11363636363636363,0.20454545454545456
F8,0.3448275862068966,0.0,0.3103448275862069,0.0,0.0,0.3448275862068966,0.0,0.0
AF7,0.0,0.0891089108910891,0.0,0.26732673267326734,0.26732673267326734,0.0,0.21782178217821782,0.15841584158415842
POz,0.0,0.1111111111111111,0.0,0.19444444444444445,0.3819444444444444,0.0,0.1527777777777778,0.1597222222222222
CPz,0.36363636363636365,0.09090909090909091,0.20454545454545456,0.0,0.0,0.3409090909090909,0.0,0.0
TP8,0.0,0.09090909090909091,0.0,0.25,0.25,0.0,0.23863636363636365,0.17045454545454544
AF8,0.0,0.16326530612244897,0.0,0.1836734693877551,0.24489795918367346,0.0,0.17346938775510204,0.23469387755102042
