,Fp1,P7,P8,FT10,FC6,CP3,AF8,AF4
Fp1,0.541970802919708,0.0072992700729927005,0.010948905109489052,0.023722627737226276,0.0,0.010948905109489052,0.4032846715328467,0.0018248175182481751
P7,0.0046816479400749065,0.4147940074906367,0.04119850187265917,0.15543071161048688,0.21816479400749064,0.05805243445692884,0.06741573033707865,0.040262172284644196
P8,0.017114914425427872,0.10757946210268948,0.46454767726161367,0.10513447432762836,0.22249388753056235,0.0,0.08312958435207823,0.0
FT10,0.01715686274509804,0.2034313725490196,0.051470588235294115,0.45465686274509803,0.12009803921568628,0.0,0.15318627450980393,0.0
FC6,0.0,0.2508004268943437,0.09711846318036287,0.10458911419423693,0.4418356456776948,0.0,0.0768409818569904,0.0288153681963714
CP3,0.011061946902654867,0.13274336283185842,0.0,0.0,0.0022123893805309734,0.6482300884955752,0.0,0.20575221238938052
AF8,0.23399790136411333,0.07555089192025184,0.03462749213011543,0.12801678908709338,0.07555089192025184,0.0,0.4522560335781742,0.0
AF4,0.004761904761904762,0.10238095238095238,0.0,0.0,0.06428571428571428,0.22142857142857142,0.0,0.6071428571428571
