,Fp1,F7,FC5,CP5,TP10,F8,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.49230769230769234,0.0,0.0,0.5076923076923077,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.3113207547169811,0.0,0.0,0.6886792452830188,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
