,Fp1,P7,P8,FT10,FC6,CP3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.3333333333333333,0.0,0.09219858156028368,0.3404255319148936,0.0,0.23404255319148937,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.2549019607843137,0.0,0.23529411764705882,0.2549019607843137,0.0,0.2549019607843137,0.0
FC6,0.0,0.3116883116883117,0.0,0.08441558441558442,0.38961038961038963,0.0,0.21428571428571427,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.2972972972972973,0.0,0.11711711711711711,0.2972972972972973,0.0,0.2882882882882883,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
