,Fp1,F7,FT10,F8,AF7,P2,F6,AF8
Fp1,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181818181818
