,Fp1,F7,FT10,F8,AF7,P2,F6,AF8
Fp1,0.3125,0.0,0.0,0.34375,0.0,0.0,0.0,0.34375
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.22,0.0,0.0,0.38,0.0,0.0,0.0,0.4
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.16666666666666666,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.5303030303030303
