,Fp1,F7,FC5,CP5,TP10,F8,PO8,AF8
Fp1,0.25,0.0,0.0,0.375,0.0,0.375,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.2,0.0,0.0,0.5,0.0,0.3,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
