,Fp1,P7,P8,FT10,FC6,CP3,AF8,AF4
Fp1,0.9850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358
P7,0.0,0.5434782608695652,0.0,0.45652173913043476,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.504,0.0,0.496,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
