,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.3083778966131907,0.04634581105169341,0.035650623885918005,0.09982174688057041,0.049910873440285206,0.07308377896613191,0.22638146167557932,0.16042780748663102
Fz,0.044802867383512544,0.3333333333333333,0.15232974910394265,0.13261648745519714,0.10931899641577061,0.15770609318996415,0.016129032258064516,0.053763440860215055
FC1,0.03387096774193549,0.1338709677419355,0.3258064516129032,0.16451612903225807,0.07258064516129033,0.24838709677419354,0.012903225806451613,0.008064516129032258
C4,0.08209959623149395,0.10228802153432032,0.13055181695827725,0.3162853297442799,0.08882907133243607,0.12113055181695828,0.07133243606998654,0.08748317631224764
FT10,0.05942622950819672,0.13114754098360656,0.09631147540983606,0.11475409836065574,0.46311475409836067,0.028688524590163935,0.05737704918032787,0.04918032786885246
F4,0.054945054945054944,0.11813186813186813,0.2032967032967033,0.1304945054945055,0.019230769230769232,0.34615384615384615,0.04532967032967033,0.08241758241758242
Fp2,0.25760649087221094,0.02028397565922921,0.018255578093306288,0.0973630831643002,0.06288032454361055,0.06288032454361055,0.3103448275862069,0.17038539553752535
AF7,0.1615798922800718,0.05745062836624776,0.010771992818671455,0.1059245960502693,0.04308797127468582,0.10951526032315978,0.1490125673249551,0.362657091561939
