,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
Fz,0.06756756756756757,0.2972972972972973,0.20270270270270271,0.32432432432432434,0.10810810810810811,0.0,0.0,0.0
FC1,0.07407407407407407,0.2777777777777778,0.24074074074074073,0.2777777777777778,0.12962962962962962,0.0,0.0,0.0
C4,0.06756756756756757,0.2972972972972973,0.20270270270270271,0.32432432432432434,0.10810810810810811,0.0,0.0,0.0
FT10,0.027777777777777776,0.25,0.25,0.25,0.2222222222222222,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
