,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.25806451612903225,0.2903225806451613,0.0,0.22580645161290322,0.06451612903225806,0.16129032258064516
C4,0.0,0.0,0.16326530612244897,0.5510204081632653,0.0,0.14285714285714285,0.04081632653061224,0.10204081632653061
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F4,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.23333333333333334,0.06666666666666667,0.16666666666666666
Fp2,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222
AF7,0.0,0.0,0.24,0.24,0.0,0.24,0.08,0.2
