,Fp1,Fz,FC1,C4,FT10,F4,Fp2,AF7
Fp1,0.2857142857142857,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0
C4,0.23529411764705882,0.0,0.058823529411764705,0.29411764705882354,0.0,0.0,0.4117647058823529,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.19047619047619047,0.0,0.047619047619047616,0.2857142857142857,0.0,0.0,0.47619047619047616,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
