,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.5764705882352941,0.25882352941176473,0.0,0.0,0.0,0.16470588235294117,0.0,0.0
TP10,0.3898305084745763,0.3728813559322034,0.0,0.0,0.0,0.23728813559322035,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.3409090909090909,0.3409090909090909,0.0,0.0,0.0,0.3181818181818182,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
