,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.25627240143369173,0.2114695340501792,0.24731182795698925,0.0,0.0,0.23655913978494625,0.0,0.04838709677419355
Fz,0.18838304552590268,0.37205651491365777,0.20408163265306123,0.0,0.0,0.1695447409733124,0.0,0.06593406593406594
Oz,0.22875816993464052,0.20915032679738563,0.27941176470588236,0.0,0.0,0.20915032679738563,0.013071895424836602,0.06045751633986928
TP10,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.391304347826087,0.0
AF3,0.0,0.0,0.0,0.0,0.49382716049382713,0.0,0.0,0.5061728395061729
AFz,0.2364620938628159,0.19133574007220217,0.22743682310469315,0.0,0.0,0.27617328519855594,0.0,0.06859205776173286
C5,0.0,0.0,0.04054054054054054,0.08558558558558559,0.0,0.0,0.7702702702702703,0.1036036036036036
FC4,0.07816711590296496,0.11859838274932614,0.10512129380053908,0.0,0.1078167115902965,0.10512129380053908,0.0646900269541779,0.42048517520215634
