,Fp1,Fz,Oz,TP10,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.391304347826087,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.4864864864864865,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
