,Pz,Oz,TP10,F8,Fp2,F1,CPz,F2
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.35714285714285715,0.38095238095238093,0.2619047619047619,0.0,0.0
Fp2,0.0,0.0,0.0,0.3191489361702128,0.44680851063829785,0.23404255319148937,0.0,0.0
F1,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
