,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12365591397849462,0.12365591397849462,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.10752688172043011,0.12903225806451613
postcentral-lh,0.11229946524064172,0.1443850267379679,0.12834224598930483,0.13368983957219252,0.13368983957219252,0.12834224598930483,0.0962566844919786,0.12299465240641712
postcentral-rh,0.115,0.13,0.13,0.135,0.135,0.13,0.1,0.125
superiorfrontal-rh,0.11538461538461539,0.12980769230769232,0.12980769230769232,0.1346153846153846,0.1346153846153846,0.12980769230769232,0.10096153846153846,0.125
superiorparietal-lh,0.11538461538461539,0.12980769230769232,0.12980769230769232,0.1346153846153846,0.1346153846153846,0.12980769230769232,0.10096153846153846,0.125
superiorparietal-rh,0.115,0.13,0.13,0.135,0.135,0.13,0.1,0.125
superiortemporal-rh,0.12650602409638553,0.12048192771084337,0.12650602409638553,0.12650602409638553,0.12650602409638553,0.12650602409638553,0.12048192771084337,0.12650602409638553
supramarginal-rh,0.11764705882352941,0.12254901960784313,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.10294117647058823,0.12745098039215685
