,bankssts-lh,frontalpole-rh,lateraloccipital-rh,paracentral-lh,parahippocampal-rh,pericalcarine-lh,posteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.15469613259668508,0.143646408839779,0.15469613259668508,0.12154696132596685,0.13812154696132597,0.13812154696132597,0.14917127071823205
lateraloccipital-rh,0.0,0.13259668508287292,0.15469613259668508,0.14917127071823205,0.143646408839779,0.15469613259668508,0.13812154696132597,0.1270718232044199
paracentral-lh,0.0,0.13903743315508021,0.15508021390374332,0.15508021390374332,0.13368983957219252,0.1497326203208556,0.13368983957219252,0.13368983957219252
parahippocampal-rh,0.0,0.12738853503184713,0.15286624203821655,0.1464968152866242,0.16560509554140126,0.15286624203821655,0.1337579617834395,0.12101910828025478
pericalcarine-lh,0.0,0.13142857142857142,0.15428571428571428,0.14857142857142858,0.14857142857142858,0.15428571428571428,0.13714285714285715,0.12571428571428572
posteriorcingulate-lh,0.0,0.1377245508982036,0.1497005988023952,0.1497005988023952,0.1377245508982036,0.1497005988023952,0.1437125748502994,0.1317365269461078
rostralanteriorcingulate-rh,0.0,0.16292134831460675,0.1404494382022472,0.15168539325842698,0.11797752808988764,0.1348314606741573,0.1348314606741573,0.15730337078651685
