,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1619047619047619,0.1308488612836439,0.11428571428571428,0.13706004140786748,0.08695652173913043,0.12132505175983437,0.10600414078674948,0.14161490683229813
frontalpole-rh,0.12312427856868026,0.16198537899191998,0.11427472104655637,0.113120430934975,0.12120046171604464,0.15121200461716044,0.11081185071181224,0.1042708734128511
isthmuscingulate-rh,0.09857142857142857,0.10678571428571429,0.17214285714285715,0.14892857142857144,0.1457142857142857,0.12071428571428572,0.10642857142857143,0.10071428571428571
lateralorbitofrontal-lh,0.10845347313237222,0.09567496723460026,0.13794233289646135,0.209043250327654,0.14941022280471822,0.09436435124508519,0.09010484927916121,0.11500655307994757
medialorbitofrontal-rh,0.07717273710782546,0.1150378651280202,0.14785430941218897,0.16408222142084386,0.20375045077533357,0.1283808150018031,0.08871258564731338,0.07500901550667148
parahippocampal-rh,0.1124574024990534,0.1488072699734949,0.12722453616054524,0.10829231351760697,0.1332828474062855,0.16471033699356305,0.10980689132904203,0.09541840212040893
rostralanteriorcingulate-lh,0.1169007702763933,0.12958767557770728,0.13502492070684186,0.12460353420933394,0.1105573176257363,0.1304938830992297,0.13457181694608064,0.11826008155867694
rostralanteriorcingulate-rh,0.1468682505399568,0.11533477321814255,0.12138228941684666,0.150755939524838,0.08898488120950324,0.1079913606911447,0.11187904967602592,0.15680345572354212
