,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3773784355179704,0.136892177589852,0.0412262156448203,0.07452431289640592,0.04334038054968287,0.06553911205073996,0.0660676532769556,0.19503171247357293
frontalpole-rh,0.07594571181056887,0.2177302916546347,0.11550678602367889,0.06728270285879295,0.14467224949465782,0.10482240831648859,0.08114351718163441,0.19289633265954376
insula-lh,0.02337131171487,0.11627227578147824,0.2658486707566462,0.10721589249196611,0.19339760444054924,0.1492842535787321,0.017236342389716622,0.1273736488460415
insula-rh,0.05667202572347267,0.09364951768488745,0.14911575562700966,0.34807073954983925,0.13143086816720256,0.09405144694533762,0.021704180064308683,0.10530546623794212
lateralorbitofrontal-lh,0.022770398481973434,0.13580916237462726,0.1799945784765519,0.08809975603144483,0.2488479262672811,0.1377066955814584,0.04120357820547574,0.14556790458118732
parahippocampal-rh,0.03915475450590429,0.11155997513983841,0.15692977004350528,0.07147296457426973,0.15724052206339342,0.3266003729024239,0.02517091361093847,0.11187072715972654
rostralanteriorcingulate-lh,0.06838074398249452,0.1537199124726477,0.03336980306345733,0.030634573304157548,0.08424507658643327,0.04431072210065645,0.41466083150984684,0.17067833698030635
rostralanteriorcingulate-rh,0.09654631083202511,0.17425431711145997,0.11459968602825746,0.0685504971219257,0.14050235478806908,0.09471480900052329,0.08110936682365254,0.22972265829408686
