,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3487450462351387,0.18361955085865259,0.0,0.12681638044914134,0.0,0.0,0.16512549537648613,0.17569352708058125
frontalpole-rh,0.2545126353790614,0.33574007220216606,0.0,0.048736462093862815,0.0,0.0,0.17509025270758122,0.18592057761732853
insula-lh,0.0,0.0,0.2857142857142857,0.10714285714285714,0.30357142857142855,0.30357142857142855,0.0,0.0
insula-rh,0.16666666666666666,0.043402777777777776,0.012152777777777778,0.5625,0.012152777777777778,0.012152777777777778,0.09375,0.09722222222222222
lateralorbitofrontal-lh,0.0,0.0,0.12213740458015267,0.04580152671755725,0.4351145038167939,0.3969465648854962,0.0,0.0
parahippocampal-rh,0.0,0.0,0.12598425196850394,0.047244094488188976,0.41732283464566927,0.4094488188976378,0.0,0.0
rostralanteriorcingulate-lh,0.23809523809523808,0.18095238095238095,0.0,0.10666666666666667,0.0,0.0,0.2361904761904762,0.23809523809523808
rostralanteriorcingulate-rh,0.24225865209471767,0.18397085610200364,0.0,0.10564663023679417,0.0,0.0,0.22768670309653916,0.24043715846994534
