,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.19067357512953367,0.15466321243523315,0.07202072538860103,0.09093264248704663,0.09015544041450778,0.09481865284974093,0.12849740932642487,0.17823834196891192
frontalpole-rh,0.12968917470525188,0.184994640943194,0.08874598070739549,0.07781350482315112,0.12347266881028938,0.12454448017148982,0.14255091103965703,0.12818863879957126
isthmuscingulate-rh,0.06639791320844202,0.09912259900403131,0.2276499881432298,0.12141332700972256,0.13018733696940954,0.16884040787289542,0.10481384870761205,0.08157457908465734
lateralorbitofrontal-lh,0.08345289335246293,0.08680057388809183,0.12386417981826878,0.2257293161166906,0.16905786704925874,0.09325681492109039,0.10808225729316116,0.10975609756097561
medialorbitofrontal-rh,0.07439916405433647,0.12163009404388715,0.11556948798328108,0.14733542319749215,0.21316614420062696,0.10532915360501567,0.12998955067920584,0.09258098223615464
parahippocampal-rh,0.08581314878892733,0.1344867358708189,0.1637831603229527,0.08904267589388697,0.11487889273356401,0.21753171856978085,0.10888119953863898,0.08558246828143022
rostralanteriorcingulate-lh,0.11190370040124833,0.14779313419527418,0.09852875613018279,0.10075791350869372,0.13776192599197504,0.10521622826571556,0.1761034329023629,0.12193490860454748
rostralanteriorcingulate-rh,0.15940340247028664,0.13749708692612445,0.07970170123514332,0.10696807271032394,0.10230715450943836,0.0855278489862503,0.12607783733395478,0.2025168958284782
