,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.17113538563389605,0.107911287653095,0.05230056272757365,0.10261502813637868,0.11420059582919563,0.14399205561072492,0.15723270440251572,0.15061238000662033
frontalpole-rh,0.10184049079754601,0.16932515337423312,0.06165644171779141,0.1392638036809816,0.14049079754601226,0.13374233128834356,0.12239263803680982,0.1312883435582822
insula-rh,0.07375886524822695,0.09456264775413711,0.36737588652482267,0.08794326241134752,0.09456264775413711,0.09456264775413711,0.09408983451536643,0.09314420803782505
medialorbitofrontal-lh,0.09757594354096348,0.14268180423442775,0.05891377723227984,0.21325559987726297,0.11813439705431114,0.1313286284136238,0.11567965633629948,0.12243019331083155
medialorbitofrontal-rh,0.11186331399097356,0.14345583494519665,0.06382978723404255,0.11960025789813024,0.15860735009671179,0.13539651837524178,0.13056092843326886,0.13668600902643455
rostralanteriorcingulate-lh,0.12745098039215685,0.1254325259515571,0.05767012687427912,0.12053056516724336,0.12312572087658592,0.15599769319492504,0.1447520184544406,0.145040369088812
rostralanteriorcingulate-rh,0.13869257950530034,0.1154299175500589,0.058598351001177856,0.1074793875147232,0.11808009422850413,0.1439929328621908,0.16195524146054183,0.15577149587750294
rostralmiddlefrontal-rh,0.1310384726641597,0.1214926236621348,0.05698582586057275,0.11165750650853341,0.1214926236621348,0.14203066242406712,0.151576511426092,0.16372577379230546
