,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
frontalpole-rh,0.20650019817677367,0.0,0.1371383273880301,0.15101070154577884,0.12326595323028142,0.1545778834720571,0.14982164090368608,0.07768529528339278
insula-rh,0.0,0.869928400954654,0.0,0.0,0.013126491646778043,0.021479713603818614,0.0011933174224343676,0.09427207637231504
medialorbitofrontal-lh,0.16484517304189436,0.0,0.22176684881602915,0.1912568306010929,0.14845173041894352,0.10655737704918032,0.12431693989071038,0.042805100182149364
medialorbitofrontal-rh,0.17263986013986013,0.0,0.180506993006993,0.2062937062937063,0.14029720279720279,0.11582167832167832,0.131993006993007,0.05244755244755245
rostralanteriorcingulate-lh,0.15157203190990146,0.006100422336931018,0.14922571562646644,0.15157203190990146,0.28343500703894886,0.11309244486156735,0.10136086344439231,0.04364148287189113
rostralanteriorcingulate-rh,0.15485996705107083,0.009884678747940691,0.09060955518945635,0.10337726523887973,0.09349258649093904,0.2285831960461285,0.17504118616144976,0.1441515650741351
rostralmiddlefrontal-rh,0.149979398434281,0.0012360939431396785,0.10754017305315204,0.11866501854140915,0.08487845076225793,0.17799752781211373,0.22950144210960033,0.13020189534404614
temporalpole-rh,0.1038220193953223,0.05419281232173417,0.04677695379349686,0.06046776953793497,0.04848830576155162,0.1939532230462065,0.17113519680547631,0.32116371933827725
