,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
caudalanteriorcingulate-lh,0.16816277678037103,0.10412926391382406,0.04967085577498504,0.09874326750448834,0.12088569718731298,0.1448234590065829,0.15858767205266308,0.1549970077797726
frontalpole-rh,0.12129380053908356,0.16913746630727763,0.04986522911051213,0.1334231805929919,0.1293800539083558,0.13746630727762804,0.12601078167115903,0.1334231805929919
insula-rh,0.1332263242375602,0.11556982343499198,0.12841091492776885,0.0898876404494382,0.1332263242375602,0.1332263242375602,0.1332263242375602,0.1332263242375602
medialorbitofrontal-lh,0.12374821173104435,0.14449213161659513,0.044349070100143065,0.1709585121602289,0.11731044349070101,0.14377682403433475,0.12446351931330472,0.13090128755364808
medialorbitofrontal-rh,0.13783783783783785,0.12702702702702703,0.056081081081081084,0.10675675675675676,0.14662162162162162,0.14324324324324325,0.14256756756756755,0.13986486486486485
rostralanteriorcingulate-lh,0.14602803738317757,0.11682242990654206,0.04848130841121495,0.11273364485981309,0.1244158878504673,0.15771028037383178,0.1466121495327103,0.14719626168224298
rostralanteriorcingulate-rh,0.1591715976331361,0.10650887573964497,0.049112426035502955,0.09822485207100591,0.12130177514792899,0.1437869822485207,0.16272189349112426,0.1591715976331361
rostralmiddlefrontal-rh,0.1537112799532437,0.11104617182933957,0.04850964348334307,0.10286382232612508,0.11747516072472239,0.14377556984219755,0.15838690824079485,0.16423144360023378
