,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.22573561703996486,0.023715415019762844,0.2103645147123408,0.11638120333772507,0.0,0.15810276679841898,0.13570487483530963,0.12999560825647782
insula-lh,0.04233700254022015,0.47840812870448773,0.03979678238780694,0.13124470787468248,0.010160880609652836,0.10668924640135478,0.07281964436917866,0.11854360711261643
medialorbitofrontal-lh,0.19891349770162975,0.022983702465524447,0.22231508566652738,0.12076890931884664,0.0,0.16046803175929794,0.13999164229001254,0.1345591307981613
medialorbitofrontal-rh,0.09403323262839879,0.05929003021148036,0.10385196374622356,0.21487915407854985,0.0,0.16805135951661632,0.16200906344410876,0.19788519637462235
pericalcarine-lh,0.0,0.021487603305785124,0.0,0.0,0.9785123966942149,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.12423257493680029,0.047670639219934995,0.13289996388587938,0.1657638136511376,0.0,0.19465511014806788,0.16179126038280967,0.17298663777537018
rostralanteriorcingulate-rh,0.11505460218408736,0.0358814352574103,0.125195007800312,0.16809672386895474,0.0,0.1731669266770671,0.20709828393135726,0.17550702028081122
rostralmiddlefrontal-rh,0.10122478386167147,0.051152737752161385,0.11167146974063401,0.19236311239193082,0.0,0.17002881844380405,0.16318443804034583,0.21037463976945245
