,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0
parsopercularis-lh,0.05714285714285714,0.15714285714285714,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.1,0.0
precentral-lh,0.05128205128205128,0.14102564102564102,0.20512820512820512,0.16666666666666666,0.16666666666666666,0.1794871794871795,0.08974358974358974,0.0
rostralmiddlefrontal-lh,0.05263157894736842,0.14473684210526316,0.18421052631578946,0.17105263157894737,0.17105263157894737,0.18421052631578946,0.09210526315789473,0.0
superiorparietal-rh,0.05263157894736842,0.14473684210526316,0.18421052631578946,0.17105263157894737,0.17105263157894737,0.18421052631578946,0.09210526315789473,0.0
superiortemporal-lh,0.05194805194805195,0.14285714285714285,0.19480519480519481,0.16883116883116883,0.16883116883116883,0.18181818181818182,0.09090909090909091,0.0
superiortemporal-rh,0.0784313725490196,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.13725490196078433,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
