,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.22641509433962265,0.0,0.24528301886792453,0.07547169811320754,0.20754716981132076,0.1509433962264151,0.0,0.09433962264150944
parsopercularis-lh,0.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.34146341463414637
parstriangularis-rh,0.21818181818181817,0.0,0.2727272727272727,0.07272727272727272,0.2,0.14545454545454545,0.0,0.09090909090909091
postcentral-lh,0.1724137931034483,0.0,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483
precentral-lh,0.21052631578947367,0.0,0.21052631578947367,0.07017543859649122,0.2807017543859649,0.14035087719298245,0.0,0.08771929824561403
rostralmiddlefrontal-lh,0.20454545454545456,0.0,0.20454545454545456,0.09090909090909091,0.20454545454545456,0.18181818181818182,0.0,0.11363636363636363
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-lh,0.09375,0.234375,0.09375,0.0625,0.09375,0.09375,0.0,0.328125
