,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0
Fp2,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3,0.3,0.0,0.4,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.7391304347826086,0.0,0.0,0.2608695652173913
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156
