,Fp1,P3,Fp2,AF7,AF3,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0
AF3,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.3103448275862069
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
AF4,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444
