,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0
Fp2,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.0
AF7,0.0,0.0,0.46511627906976744,0.0,0.4883720930232558,0.0,0.046511627906976744,0.0
AFz,0.15384615384615385,0.15384615384615385,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0
F6,0.0,0.0,0.4583333333333333,0.0,0.5,0.0,0.041666666666666664,0.0
AF8,0.125,0.125,0.0,0.28125,0.0,0.46875,0.0,0.0
AF4,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
