,Fp1,P3,Fp2,AF7,AF3,F6,AF8,AF4
Fp1,0.3,0.0,0.35,0.0,0.0,0.0,0.35,0.0
P3,0.0,0.18181818181818182,0.0,0.21818181818181817,0.2,0.2,0.0,0.2
Fp2,0.2916666666666667,0.0,0.375,0.0,0.0,0.0,0.3333333333333333,0.0
AF7,0.0,0.171875,0.0,0.21875,0.203125,0.203125,0.0,0.203125
AF3,0.0,0.171875,0.0,0.21875,0.203125,0.203125,0.0,0.203125
F6,0.0,0.171875,0.0,0.21875,0.203125,0.203125,0.0,0.203125
AF8,0.30434782608695654,0.0,0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0
AF4,0.0,0.171875,0.0,0.21875,0.203125,0.203125,0.0,0.203125
