,entorhinal-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.36486486486486486,0.13513513513513514,0.0,0.06756756756756757,0.13513513513513514,0.0,0.16216216216216217,0.13513513513513514
frontalpole-rh,0.12658227848101267,0.34177215189873417,0.0,0.05063291139240506,0.17721518987341772,0.0,0.189873417721519,0.11392405063291139
lateralorbitofrontal-rh,0.0,0.0,0.44,0.38,0.1,0.0,0.04,0.04
medialorbitofrontal-lh,0.03260869565217391,0.021739130434782608,0.22826086956521738,0.31521739130434784,0.16304347826086957,0.0,0.13043478260869565,0.10869565217391304
medialorbitofrontal-rh,0.07142857142857142,0.08928571428571429,0.08035714285714286,0.16964285714285715,0.24107142857142858,0.0,0.21428571428571427,0.13392857142857142
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.08403361344537816,0.11764705882352941,0.05042016806722689,0.13445378151260504,0.23529411764705882,0.0,0.25210084033613445,0.12605042016806722
temporalpole-lh,0.10810810810810811,0.0945945945945946,0.05405405405405406,0.16216216216216217,0.20270270270270271,0.0,0.17567567567567569,0.20270270270270271
