,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-rh,0.13157894736842105,0.10047846889952153,0.09808612440191387,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.1339712918660287
lateraloccipital-rh,0.08602150537634409,0.1913978494623656,0.05591397849462366,0.08817204301075268,0.16559139784946236,0.13118279569892474,0.14623655913978495,0.13548387096774195
lateralorbitofrontal-rh,0.1308411214953271,0.08722741433021806,0.1277258566978193,0.1308411214953271,0.1308411214953271,0.1308411214953271,0.1308411214953271,0.1308411214953271
medialorbitofrontal-lh,0.13002364066193853,0.1016548463356974,0.09692671394799054,0.13238770685579196,0.1347517730496454,0.1347517730496454,0.1347517730496454,0.1347517730496454
medialorbitofrontal-rh,0.09821428571428571,0.14107142857142857,0.07321428571428572,0.1,0.16428571428571428,0.1357142857142857,0.14821428571428572,0.1392857142857143
rostralanteriorcingulate-lh,0.1053639846743295,0.1206896551724138,0.07854406130268199,0.10727969348659004,0.1475095785440613,0.14559386973180077,0.1475095785440613,0.1475095785440613
rostralanteriorcingulate-rh,0.10128913443830571,0.1289134438305709,0.07550644567219153,0.10313075506445672,0.15469613259668508,0.13996316758747698,0.15285451197053407,0.143646408839779
rostralmiddlefrontal-rh,0.10396975425330812,0.12287334593572778,0.07750472589792061,0.10586011342155009,0.14933837429111532,0.14366729678638943,0.14933837429111532,0.14744801512287334
