,Fp1,CP2,Fp2,PO3,PO4,PO8,P6,F6
Fp1,0.24324324324324326,0.25225225225225223,0.0,0.0,0.0,0.25225225225225223,0.0,0.25225225225225223
CP2,0.2028985507246377,0.2826086956521739,0.0,0.0,0.0,0.2246376811594203,0.0,0.2898550724637681
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.32673267326732675,0.33663366336633666,0.0,0.33663366336633666,0.0
PO4,0.0,0.0,0.0,0.32075471698113206,0.33962264150943394,0.0,0.33962264150943394,0.0
PO8,0.21705426356589147,0.2558139534883721,0.0,0.0,0.0,0.26356589147286824,0.0,0.26356589147286824
P6,0.0,0.0,0.0,0.2689075630252101,0.2857142857142857,0.0,0.44537815126050423,0.0
F6,0.13930348258706468,0.19900497512437812,0.0,0.0,0.0,0.15920398009950248,0.0,0.5024875621890548
