,Fp1,F7,FT9,P7,TP10,Fp2,AF7,AF8
Fp1,0.4166666666666667,0.0,0.0,0.2,0.0,0.21666666666666667,0.16666666666666666,0.0
F7,0.0,0.4423963133640553,0.10599078341013825,0.0,0.45161290322580644,0.0,0.0,0.0
FT9,0.0,0.3382352941176471,0.3235294117647059,0.0,0.3382352941176471,0.0,0.0,0.0
P7,0.28346456692913385,0.0,0.0,0.2755905511811024,0.0,0.23622047244094488,0.2047244094488189,0.0
TP10,0.0,0.35106382978723405,0.08156028368794327,0.0,0.5673758865248227,0.0,0.0,0.0
Fp2,0.28368794326241137,0.0,0.0,0.22695035460992907,0.0,0.2765957446808511,0.2127659574468085,0.0
AF7,0.2564102564102564,0.0,0.0,0.23931623931623933,0.0,0.2564102564102564,0.24786324786324787,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
