,Fp1,CP2,Fp2,PO3,PO4,PO8,P6,F6
Fp1,0.40816326530612246,0.0,0.40816326530612246,0.0,0.0,0.1836734693877551,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.40816326530612246,0.0,0.40816326530612246,0.0,0.0,0.1836734693877551,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.33962264150943394,0.0,0.33962264150943394,0.0,0.0,0.32075471698113206,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
