,F3,F7,FT9,P7,CP2,AF7,F5,P2
F3,0.25,0.13157894736842105,0.14473684210526316,0.21052631578947367,0.0,0.2631578947368421,0.0,0.0
F7,0.05970149253731343,0.23880597014925373,0.2462686567164179,0.208955223880597,0.0,0.21641791044776118,0.029850746268656716,0.0
FT9,0.06474820143884892,0.23741007194244604,0.2446043165467626,0.20863309352517986,0.0,0.2158273381294964,0.02877697841726619,0.0
P7,0.09523809523809523,0.2108843537414966,0.21768707482993196,0.23129251700680273,0.0,0.23809523809523808,0.006802721088435374,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.10582010582010581,0.15873015873015872,0.1693121693121693,0.18518518518518517,0.0,0.38095238095238093,0.0,0.0
F5,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.9027777777777778,0.05555555555555555
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.4666666666666667
