,F3,F7,FT9,P7,CP2,AF7,F5,P2
F3,0.3774703557312253,0.09683794466403162,0.09486166007905138,0.24703557312252963,0.05006587615283267,0.09617918313570488,0.037549407114624504,0.0
F7,0.04874746106973595,0.36729857819905215,0.24881516587677724,0.06330399458361544,0.014895057549085985,0.17298578199052134,0.053148273527420443,0.030805687203791468
FT9,0.03906923297902901,0.2117207698937087,0.31686297041080147,0.05056018385521402,0.05084745762711865,0.25107727664464236,0.051996552714737146,0.027865555874748635
P7,0.1885,0.096,0.089,0.407,0.019,0.0895,0.0835,0.0275
CP2,0.07562189054726368,0.04378109452736319,0.1781094527363184,0.03681592039800995,0.38109452736318405,0.1900497512437811,0.021890547263681594,0.07263681592039802
AF7,0.047208931419457735,0.16363636363636364,0.2778309409888357,0.05773524720893142,0.06060606060606061,0.3129186602870813,0.053588516746411484,0.026475279106858055
F5,0.03220338983050847,0.08361581920903954,0.10056497175141244,0.09152542372881356,0.012429378531073447,0.09152542372881356,0.4937853107344633,0.09435028248587571
P2,0.0,0.08683473389355742,0.0915032679738562,0.04948646125116713,0.06629318394024276,0.0784313725490196,0.15779645191409897,0.4696545284780579
