,Fp1,TP10,T8,FT10,AF7,P1,AF8,AF4
Fp1,0.7055214723926381,0.0,0.0,0.0,0.0,0.0,0.1390593047034765,0.1554192229038855
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33497536945812806,0.0,0.0,0.0,0.0,0.0,0.33004926108374383,0.33497536945812806
AF4,0.3470319634703196,0.0,0.0,0.0,0.0,0.0,0.3105022831050228,0.3424657534246575
