,Fp1,F7,TP10,FT10,AF7,F6,AF8,AF4
Fp1,0.44765342960288806,0.0,0.0,0.0,0.0,0.0,0.2148014440433213,0.33754512635379064
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35311572700296734,0.0,0.0,0.0,0.0,0.0,0.4124629080118694,0.2344213649851632
AF4,0.4046610169491525,0.0,0.0,0.0,0.0,0.0,0.1716101694915254,0.423728813559322
