,Fp1,F7,FT9,TP9,TP10,FT10,P1,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.9022988505747126,0.04885057471264368,0.0,0.04885057471264368,0.0,0.0,0.0
FT9,0.0,0.21951219512195122,0.4878048780487805,0.0,0.2926829268292683,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.28125,0.359375,0.0,0.359375,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
