,Fp1,F7,FT9,TP10,FT10,AF7,AF8,AF4
Fp1,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.05514705882352941,0.4742647058823529
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.5754985754985755,0.0,0.24786324786324787,0.17663817663817663
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.05263157894736842,0.0,0.0,0.0,0.2631578947368421,0.0,0.37770897832817335,0.3065015479876161
AF4,0.25748502994011974,0.0,0.0,0.0,0.11976047904191617,0.0,0.1936127744510978,0.4291417165668663
