,Fp1,TP10,T8,FT10,AF7,P1,AF8,AF4
Fp1,0.36443148688046645,0.0,0.23469387755102042,0.0,0.0,0.0,0.04518950437317784,0.3556851311953353
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.1868629671574179,0.0,0.6183465458663646,0.0,0.0,0.0,0.0,0.19479048697621745
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.19333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.4066666666666667
AF4,0.29404617253948967,0.0,0.20413122721749696,0.0,0.0,0.0,0.07411907654921021,0.42770352369380316
