,Fp1,TP10,T8,FT10,AF7,P1,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.8915401301518439,0.0,0.0,0.0,0.10845986984815618,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
