,Fp1,F7,FT9,TP10,FT10,AF7,AF8,AF4
Fp1,0.49714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.5028571428571429
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826
