,Fp1,TP10,T8,FT10,AF7,P1,AF8,AF4
Fp1,0.39119496855345914,0.0,0.0,0.0,0.0,0.0,0.3522012578616352,0.25660377358490566
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6012354152367879,0.3987645847632121,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.47283049472830496,0.527169505271695,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.23363711681855842,0.0,0.0,0.0,0.0,0.0,0.6188898094449047,0.14747307373653687
AF4,0.35051546391752575,0.0,0.0,0.0,0.0,0.0,0.3024054982817869,0.3470790378006873
