,Fp1,TP10,T8,FT10,AF7,P1,AF8,AF4
Fp1,0.3891625615763547,0.0,0.0,0.0,0.0,0.0,0.21674876847290642,0.39408866995073893
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1776061776061776,0.0,0.0,0.0,0.0,0.0,0.583011583011583,0.23938223938223938
AF4,0.321285140562249,0.0,0.0,0.0,0.0,0.0,0.24096385542168675,0.43775100401606426
