,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.13333333333333333,0.11333333333333333,0.13333333333333333,0.13333333333333333,0.11333333333333333
parstriangularis-rh,0.13291139240506328,0.13924050632911392,0.10126582278481013,0.13924050632911392,0.10759493670886076,0.13924050632911392,0.13291139240506328,0.10759493670886076
postcentral-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
precentral-rh,0.12883435582822086,0.1411042944785276,0.09815950920245399,0.147239263803681,0.10429447852760736,0.147239263803681,0.12883435582822086,0.10429447852760736
superiorparietal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.12883435582822086,0.1411042944785276,0.09815950920245399,0.147239263803681,0.10429447852760736,0.147239263803681,0.12883435582822086,0.10429447852760736
superiortemporal-rh,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.13333333333333333,0.11333333333333333,0.13333333333333333,0.13333333333333333,0.11333333333333333
supramarginal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
